path	sentence
common_voice_en_22034871	three
common_voice_en_22102452	two
common_voice_en_22102454	one
common_voice_en_22102483	four
common_voice_en_22102486	no
common_voice_en_22102525	three
common_voice_en_22102527	yes
common_voice_en_21957152	three
common_voice_en_21957156	two
common_voice_en_21957262	four
common_voice_en_21957264	one
common_voice_en_21957266	yes
common_voice_en_21957267	no
common_voice_en_21942483	one
common_voice_en_21942484	four
common_voice_en_21942532	no
common_voice_en_21942533	three
common_voice_en_21942536	two
common_voice_en_22278836	four
common_voice_en_22278840	yes
common_voice_en_22278842	one
common_voice_en_22278867	two
common_voice_en_22278868	no
common_voice_en_22007218	yes
common_voice_en_22007222	no
common_voice_en_22007233	four
common_voice_en_22007234	two
common_voice_en_22007262	one
common_voice_en_22267769	four
common_voice_en_22267779	no
common_voice_en_22267781	yes
common_voice_en_22267793	two
common_voice_en_22267795	one
common_voice_en_21959769	three
common_voice_en_21959774	two
common_voice_en_21959776	no
common_voice_en_21959792	yes
common_voice_en_21959805	four
common_voice_en_21920336	three
common_voice_en_21920342	four
common_voice_en_21920344	no
common_voice_en_21920350	one
common_voice_en_21920351	yes
common_voice_en_21920352	two
common_voice_en_22162322	one
common_voice_en_22162325	no
common_voice_en_22162434	four
common_voice_en_22162442	two
common_voice_en_22162448	yes
common_voice_en_22196323	three
common_voice_en_22196326	four
common_voice_en_22196327	two
common_voice_en_22196350	no
common_voice_en_22196358	yes
common_voice_en_22196384	one
common_voice_en_22040696	no
common_voice_en_22040710	four
common_voice_en_22040722	three
common_voice_en_22040725	yes
common_voice_en_22040728	two
common_voice_en_22040730	one
common_voice_en_21923532	no
common_voice_en_21923533	two
common_voice_en_21923536	four
common_voice_en_21923545	yes
common_voice_en_21923578	three
common_voice_en_21923580	one
common_voice_en_22228453	two
common_voice_en_22228475	four
common_voice_en_22228477	one
common_voice_en_22228483	no
common_voice_en_22228526	yes
common_voice_en_21981949	no
common_voice_en_21981955	yes
common_voice_en_21981957	two
common_voice_en_21982497	four
common_voice_en_21982562	three
common_voice_en_21982568	one
common_voice_en_21906565	two
common_voice_en_21906567	three
common_voice_en_21912139	four
common_voice_en_21912144	one
common_voice_en_21912154	yes
common_voice_en_21912155	no
common_voice_en_22161093	yes
common_voice_en_22161226	no
common_voice_en_22161229	two
common_voice_en_22161240	one
common_voice_en_22161343	four
common_voice_en_21974866	two
common_voice_en_21974868	four
common_voice_en_21974869	yes
common_voice_en_21974871	no
common_voice_en_21975136	three
common_voice_en_22205153	three
common_voice_en_22205163	four
common_voice_en_22205168	no
common_voice_en_22205171	two
common_voice_en_22205175	one
common_voice_en_22057760	three
common_voice_en_22057764	yes
common_voice_en_22057778	no
common_voice_en_22057781	four
common_voice_en_22057783	one
common_voice_en_22156527	three
common_voice_en_22156528	no
common_voice_en_22156534	yes
common_voice_en_22156556	four
common_voice_en_22156561	one
common_voice_en_22156575	two
common_voice_en_22037093	four
common_voice_en_22037149	two
common_voice_en_22037150	one
common_voice_en_22037210	three
common_voice_en_22037211	yes
common_voice_en_22037212	no
common_voice_en_22070723	four
common_voice_en_22070729	three
common_voice_en_22070732	two
common_voice_en_22070771	yes
common_voice_en_22070779	one
common_voice_en_22070080	one
common_voice_en_22070084	four
common_voice_en_22070106	three
common_voice_en_22070110	two
common_voice_en_22070118	yes
common_voice_en_22070124	no
common_voice_en_22242645	one
common_voice_en_22242649	yes
common_voice_en_22242652	two
common_voice_en_22242653	four
common_voice_en_22242656	no
common_voice_en_22242657	three
common_voice_en_22134418	four
common_voice_en_22134428	one
common_voice_en_22134457	no
common_voice_en_22134464	yes
common_voice_en_22134479	three
common_voice_en_22134483	two
common_voice_en_22057123	yes
common_voice_en_22057126	one
common_voice_en_22057143	four
common_voice_en_22057146	no
common_voice_en_22057179	two
common_voice_en_22057181	three
common_voice_en_22058095	one
common_voice_en_22058096	no
common_voice_en_22058117	two
common_voice_en_22058118	four
common_voice_en_22058125	yes
common_voice_en_22100874	yes
common_voice_en_22100933	no
common_voice_en_22100935	three
common_voice_en_22101096	four
common_voice_en_22101097	one
common_voice_en_22101098	two
common_voice_en_22076625	three
common_voice_en_22076654	two
common_voice_en_22076686	no
common_voice_en_22076744	yes
common_voice_en_22076778	one
common_voice_en_22220858	no
common_voice_en_22220859	two
common_voice_en_22220860	four
common_voice_en_22220878	yes
common_voice_en_22220893	one
common_voice_en_22105754	three
common_voice_en_22105756	four
common_voice_en_22105774	no
common_voice_en_22105775	one
common_voice_en_22105821	two
common_voice_en_21907704	no
common_voice_en_21907705	yes
common_voice_en_21907713	two
common_voice_en_21907717	one
common_voice_en_21907723	three
common_voice_en_21907725	four
common_voice_en_21990076	yes
common_voice_en_21990094	four
common_voice_en_21990095	one
common_voice_en_21990096	two
common_voice_en_21990098	no
common_voice_en_22108214	two
common_voice_en_22108231	no
common_voice_en_22108235	one
common_voice_en_22108265	four
common_voice_en_22108267	yes
common_voice_en_21984494	four
common_voice_en_21984498	two
common_voice_en_21984542	one
common_voice_en_21984543	three
common_voice_en_21984545	no
common_voice_en_21984593	yes
common_voice_en_21972274	one
common_voice_en_21972464	no
common_voice_en_21972465	three
common_voice_en_21972660	four
common_voice_en_21972662	two
common_voice_en_21972663	yes
common_voice_en_21945398	three
common_voice_en_21945400	no
common_voice_en_21945434	four
common_voice_en_21945437	yes
common_voice_en_21945455	one
common_voice_en_21945460	two
common_voice_en_21983424	three
common_voice_en_21983425	one
common_voice_en_21983485	no
common_voice_en_21983488	yes
common_voice_en_21983511	two
common_voice_en_21983513	four
common_voice_en_21950449	two
common_voice_en_21950450	four
common_voice_en_21950469	yes
common_voice_en_21950470	three
common_voice_en_21950473	no
common_voice_en_21950489	one
common_voice_en_22071601	no
common_voice_en_22071602	four
common_voice_en_22071624	yes
common_voice_en_22071651	three
common_voice_en_22071653	one
common_voice_en_22071655	two
common_voice_en_21978271	no
common_voice_en_21978274	two
common_voice_en_21978311	one
common_voice_en_21978315	yes
common_voice_en_21978406	three
common_voice_en_22004491	no
common_voice_en_22004495	yes
common_voice_en_22004511	one
common_voice_en_22004513	four
common_voice_en_22004539	three
common_voice_en_22004541	two
common_voice_en_22051939	two
common_voice_en_22051943	no
common_voice_en_22051986	one
common_voice_en_22051987	three
common_voice_en_22051988	four
common_voice_en_22052036	yes
common_voice_en_21901887	yes
common_voice_en_21901888	one
common_voice_en_21901891	no
common_voice_en_21901895	two
common_voice_en_21901901	three
common_voice_en_21901903	four
common_voice_en_21942825	two
common_voice_en_21942829	yes
common_voice_en_21942848	one
common_voice_en_21942886	no
common_voice_en_21942888	four
common_voice_en_22015904	yes
common_voice_en_22015905	four
common_voice_en_22015931	three
common_voice_en_22015937	one
common_voice_en_22015940	two
common_voice_en_22015947	no
common_voice_en_21944748	three
common_voice_en_21944750	yes
common_voice_en_21944752	four
common_voice_en_21946803	one
common_voice_en_21946805	two
common_voice_en_22160245	one
common_voice_en_22160248	no
common_voice_en_22160252	yes
common_voice_en_22160433	four
common_voice_en_22160436	three
common_voice_en_22102054	one
common_voice_en_22102059	no
common_voice_en_22102202	yes
common_voice_en_22102204	four
common_voice_en_22102292	three
common_voice_en_22102294	two
common_voice_en_22024119	two
common_voice_en_22024122	one
common_voice_en_22024409	three
common_voice_en_22024464	no
common_voice_en_22024466	yes
common_voice_en_22092384	two
common_voice_en_22092385	one
common_voice_en_22092387	yes
common_voice_en_22092789	no
common_voice_en_22092792	four
common_voice_en_22093037	three
common_voice_en_22123124	no
common_voice_en_22123127	two
common_voice_en_22123139	four
common_voice_en_22123143	one
common_voice_en_22123145	yes
common_voice_en_22267040	two
common_voice_en_22267044	no
common_voice_en_22267065	one
common_voice_en_22267070	yes
common_voice_en_22267349	four
common_voice_en_22165629	no
common_voice_en_22165664	three
common_voice_en_22165667	one
common_voice_en_22165688	four
common_voice_en_22165693	yes
common_voice_en_21961013	yes
common_voice_en_21961161	two
common_voice_en_21961162	no
common_voice_en_21961165	four
common_voice_en_21961236	one
common_voice_en_22013894	one
common_voice_en_22013921	four
common_voice_en_22013923	no
common_voice_en_22013928	yes
common_voice_en_22013948	two
common_voice_en_22191457	no
common_voice_en_22191490	four
common_voice_en_22191492	two
common_voice_en_22191496	yes
common_voice_en_22191499	three
common_voice_en_22025726	one
common_voice_en_22025731	no
common_voice_en_22025783	two
common_voice_en_22025851	yes
common_voice_en_22025853	four
common_voice_en_22025856	three
common_voice_en_22061146	four
common_voice_en_22061148	three
common_voice_en_22061149	one
common_voice_en_22061150	yes
common_voice_en_22061165	two
common_voice_en_22061168	no
common_voice_en_22163780	three
common_voice_en_22163782	no
common_voice_en_22163786	one
common_voice_en_22163796	four
common_voice_en_22163815	yes
common_voice_en_22163819	two
common_voice_en_21975803	yes
common_voice_en_21975976	four
common_voice_en_21975979	two
common_voice_en_21976040	no
common_voice_en_21976175	one
common_voice_en_22186076	three
common_voice_en_22186079	no
common_voice_en_22186147	four
common_voice_en_22186148	one
common_voice_en_22186166	two
common_voice_en_22186172	yes
common_voice_en_22134381	two
common_voice_en_22134402	three
common_voice_en_22134405	no
common_voice_en_22134409	yes
common_voice_en_22134410	four
common_voice_en_22134411	one
common_voice_en_22053272	four
common_voice_en_22053273	two
common_voice_en_22053276	one
common_voice_en_22053310	no
common_voice_en_22053336	three
common_voice_en_22114288	one
common_voice_en_22114291	no
common_voice_en_22261695	yes
common_voice_en_22261699	three
common_voice_en_22261701	two
common_voice_en_22189883	no
common_voice_en_22189892	two
common_voice_en_22189894	one
common_voice_en_22189959	yes
common_voice_en_22189966	three
common_voice_en_22278854	four
common_voice_en_22017165	yes
common_voice_en_22017169	two
common_voice_en_22017201	one
common_voice_en_22017202	no
common_voice_en_22017204	three
common_voice_en_22076725	no
common_voice_en_22076806	two
common_voice_en_22077077	yes
common_voice_en_22077084	four
common_voice_en_22077096	one
common_voice_en_22109978	four
common_voice_en_22109979	yes
common_voice_en_22110058	two
common_voice_en_22110074	three
common_voice_en_22110108	one
common_voice_en_22110110	no
common_voice_en_22087352	no
common_voice_en_22087381	yes
common_voice_en_22087384	one
common_voice_en_22087386	three
common_voice_en_22087433	two
common_voice_en_22145046	three
common_voice_en_22145047	yes
common_voice_en_22145054	four
common_voice_en_22145429	two
common_voice_en_22145453	one
common_voice_en_22145455	no
common_voice_en_22014985	yes
common_voice_en_22014986	no
common_voice_en_22014987	one
common_voice_en_22015004	two
common_voice_en_22015008	four
common_voice_en_22015078	three
common_voice_en_21895933	no
common_voice_en_21895937	yes
common_voice_en_21895939	four
common_voice_en_21895940	two
common_voice_en_21895941	three
common_voice_en_21895942	one
common_voice_en_22255032	three
common_voice_en_22255033	yes
common_voice_en_22255034	four
common_voice_en_22255047	no
common_voice_en_22255048	one
common_voice_en_22256311	two
common_voice_en_22096706	yes
common_voice_en_22096752	four
common_voice_en_22096753	two
common_voice_en_22096754	no
common_voice_en_22096755	three
common_voice_en_22096764	one
common_voice_en_21927418	yes
common_voice_en_21927420	no
common_voice_en_21927435	two
common_voice_en_21927455	one
common_voice_en_21927456	four
common_voice_en_21927457	three
common_voice_en_22016767	one
common_voice_en_22016790	four
common_voice_en_22016792	three
common_voice_en_22016793	two
common_voice_en_22016819	yes
common_voice_en_21947750	yes
common_voice_en_21947751	four
common_voice_en_21947754	no
common_voice_en_21947776	one
common_voice_en_21947777	two
common_voice_en_22160507	yes
common_voice_en_22160541	two
common_voice_en_22160543	one
common_voice_en_22160544	no
common_voice_en_22160547	four
common_voice_en_22160589	three
common_voice_en_22098508	two
common_voice_en_22098509	yes
common_voice_en_22098552	four
common_voice_en_22098553	no
common_voice_en_22098554	three
common_voice_en_21897059	two
common_voice_en_21897074	one
common_voice_en_21897075	four
common_voice_en_21897077	yes
common_voice_en_21897083	no
common_voice_en_21897084	three
common_voice_en_22025787	three
common_voice_en_22025801	four
common_voice_en_22025802	two
common_voice_en_22025803	yes
common_voice_en_22025817	one
common_voice_en_22243841	yes
common_voice_en_22243843	two
common_voice_en_22243847	four
common_voice_en_22243874	no
common_voice_en_22243898	three
common_voice_en_22104776	two
common_voice_en_22104793	no
common_voice_en_22104794	one
common_voice_en_22104795	yes
common_voice_en_22104796	three
common_voice_en_22104831	four
common_voice_en_22219143	one
common_voice_en_22219146	four
common_voice_en_22219183	yes
common_voice_en_22219259	two
common_voice_en_22219264	three
common_voice_en_22054651	four
common_voice_en_22054652	two
common_voice_en_22054676	one
common_voice_en_22054681	yes
common_voice_en_22054720	no
common_voice_en_22159811	no
common_voice_en_22159814	two
