	path	sentence
11390	common_voice_en_22187168	no
11391	common_voice_en_21953775	four
11392	common_voice_en_21953855	three
11393	common_voice_en_21953858	yes
11394	common_voice_en_22218767	one
11395	common_voice_en_22218771	three
11396	common_voice_en_22218772	two
11397	common_voice_en_22218780	four
11398	common_voice_en_22218781	yes
11399	common_voice_en_22172638	no
11400	common_voice_en_22172644	four
11401	common_voice_en_22172670	one
11402	common_voice_en_22172676	two
11403	common_voice_en_22172678	three
11404	common_voice_en_22222621	three
11405	common_voice_en_22222629	one
11406	common_voice_en_22222632	yes
11407	common_voice_en_22222740	no
11408	common_voice_en_22067824	no
11409	common_voice_en_22067825	one
11410	common_voice_en_22067878	four
11411	common_voice_en_22067883	three
11412	common_voice_en_22067884	yes
11413	common_voice_en_22061913	four
11414	common_voice_en_22061916	one
11415	common_voice_en_22061974	two
11416	common_voice_en_22061975	no
11417	common_voice_en_22061978	yes
11418	common_voice_en_21907129	yes
11419	common_voice_en_21907130	four
11420	common_voice_en_21907131	one
11421	common_voice_en_21907132	three
11422	common_voice_en_21907141	no
11423	common_voice_en_22112166	four
11424	common_voice_en_22112175	three
11425	common_voice_en_22112203	two
11426	common_voice_en_22112204	no
11427	common_voice_en_22006827	four
11428	common_voice_en_22006833	yes
11429	common_voice_en_22006836	three
11430	common_voice_en_22006861	no
11431	common_voice_en_21985184	four
11432	common_voice_en_21985186	three
11433	common_voice_en_21985352	yes
11434	common_voice_en_21985355	one
11435	common_voice_en_22171177	one
11436	common_voice_en_22171198	three
11437	common_voice_en_22171203	two
11438	common_voice_en_22171207	yes
11439	common_voice_en_22171208	four
11440	common_voice_en_22051925	two
11441	common_voice_en_22051965	three
11442	common_voice_en_22051967	one
11443	common_voice_en_22051973	yes
11444	common_voice_en_22206843	four
11445	common_voice_en_22206845	no
11446	common_voice_en_22206852	three
11447	common_voice_en_22206855	yes
11448	common_voice_en_22123203	yes
11449	common_voice_en_22123231	two
11450	common_voice_en_22123232	one
11451	common_voice_en_22123250	four
11452	common_voice_en_22255524	no
11453	common_voice_en_22255526	three
11454	common_voice_en_22255528	four
11455	common_voice_en_22255538	one
11456	common_voice_en_22255542	yes
11457	common_voice_en_22147845	three
11458	common_voice_en_22147846	one
11459	common_voice_en_22147855	yes
11460	common_voice_en_22147858	four
11461	common_voice_en_22263077	no
11462	common_voice_en_22263080	one
11463	common_voice_en_22263154	two
11464	common_voice_en_22263160	four
11465	common_voice_en_22111734	three
11466	common_voice_en_22171307	yes
11467	common_voice_en_22190868	one
11468	common_voice_en_22121017	one
11469	common_voice_en_22121020	three
11470	common_voice_en_22121021	yes
11471	common_voice_en_22121049	four
11472	common_voice_en_21908004	yes
11473	common_voice_en_21908006	no
11474	common_voice_en_21908011	three
11475	common_voice_en_21913447	four
11476	common_voice_en_21913457	three
11477	common_voice_en_21913459	yes
11478	common_voice_en_21913464	one
11479	common_voice_en_22145489	yes
11480	common_voice_en_22145492	no
11481	common_voice_en_22145493	one
11482	common_voice_en_22145494	four
11483	common_voice_en_22136169	one
11484	common_voice_en_22136171	no
11485	common_voice_en_22136173	four
11486	common_voice_en_22194127	yes
11487	common_voice_en_22194130	three
11488	common_voice_en_22194132	two
11489	common_voice_en_22054131	yes
11490	common_voice_en_22054136	four
11491	common_voice_en_22054141	one
11492	common_voice_en_22054169	two
11493	common_voice_en_22054170	three
11494	common_voice_en_22118026	four
11495	common_voice_en_22118047	two
11496	common_voice_en_22118053	one
11497	common_voice_en_22118058	three
11498	common_voice_en_21920170	yes
11499	common_voice_en_21920172	four
11500	common_voice_en_21920175	three
11501	common_voice_en_21976331	yes
11502	common_voice_en_21976334	three
11503	common_voice_en_21976337	two
11504	common_voice_en_21976369	no
11505	common_voice_en_21976370	one
11506	common_voice_en_22049654	three
11507	common_voice_en_22049656	one
11508	common_voice_en_22049707	four
11509	common_voice_en_22049710	no
11510	common_voice_en_22049717	yes
11511	common_voice_en_22190252	no
11512	common_voice_en_22190261	four
11513	common_voice_en_22190339	two
11514	common_voice_en_22190344	yes
11515	common_voice_en_21938000	two
11516	common_voice_en_21938003	yes
11517	common_voice_en_21938007	one
11518	common_voice_en_21940094	three
11519	common_voice_en_21940096	no
11520	common_voice_en_21940224	four
11521	common_voice_en_22221365	four
11522	common_voice_en_22221366	yes
11523	common_voice_en_22221403	one
11524	common_voice_en_22004049	three
11525	common_voice_en_22004070	no
11526	common_voice_en_22004071	four
11527	common_voice_en_22004073	one
11528	common_voice_en_22082008	yes
11529	common_voice_en_22082029	one
11530	common_voice_en_22082045	two
11531	common_voice_en_22130006	no
11532	common_voice_en_22130065	yes
11533	common_voice_en_22130072	three
11534	common_voice_en_22112384	yes
11535	common_voice_en_22112394	one
11536	common_voice_en_22112574	three
11537	common_voice_en_22112584	four
11538	common_voice_en_22112586	two
11539	common_voice_en_21977337	yes
11540	common_voice_en_21977339	one
11541	common_voice_en_21977345	three
11542	common_voice_en_21977379	two
11543	common_voice_en_21977382	no
11544	common_voice_en_22075590	four
11545	common_voice_en_22075593	one
11546	common_voice_en_22075597	no
11547	common_voice_en_22075688	three
11548	common_voice_en_22075727	two
11549	common_voice_en_22075751	yes
11550	common_voice_en_21988031	no
11551	common_voice_en_21988033	yes
11552	common_voice_en_21988109	four
11553	common_voice_en_21988112	two
11554	common_voice_en_21988113	one
11555	common_voice_en_22141514	one
11556	common_voice_en_22141517	four
11557	common_voice_en_22141526	no
11558	common_voice_en_22141527	yes
11559	common_voice_en_22141529	two
11560	common_voice_en_22157798	yes
11561	common_voice_en_22157800	four
11562	common_voice_en_22157803	two
11563	common_voice_en_22157811	one
11564	common_voice_en_22157817	no
11565	common_voice_en_22182538	one
11566	common_voice_en_22182554	three
11567	common_voice_en_22182557	yes
11568	common_voice_en_22182558	two
11569	common_voice_en_22182560	four
11570	common_voice_en_21961908	one
11571	common_voice_en_21961923	two
11572	common_voice_en_21961924	three
11573	common_voice_en_21961927	yes
11574	common_voice_en_21944802	yes
11575	common_voice_en_21944803	four
11576	common_voice_en_21944805	two
11577	common_voice_en_21944807	no
11578	common_voice_en_21944820	three
11579	common_voice_en_22253379	no
11580	common_voice_en_22253381	four
11581	common_voice_en_22253393	yes
11582	common_voice_en_22253394	three
11583	common_voice_en_22253396	two
11584	common_voice_en_22160398	one
11585	common_voice_en_22160618	yes
11586	common_voice_en_22160622	four
11587	common_voice_en_22160641	two
11588	common_voice_en_22160646	three
11589	common_voice_en_21991549	yes
11590	common_voice_en_21991592	one
11591	common_voice_en_21991593	no
11592	common_voice_en_21991594	four
11593	common_voice_en_21991596	three
11594	common_voice_en_22139057	four
11595	common_voice_en_22139061	one
11596	common_voice_en_22139063	yes
11597	common_voice_en_22139131	no
11598	common_voice_en_22139132	three
11599	common_voice_en_22185364	one
11600	common_voice_en_22185394	yes
11601	common_voice_en_22185395	two
11602	common_voice_en_22185422	no
11603	common_voice_en_22185423	three
11604	common_voice_en_21960707	one
11605	common_voice_en_21960710	two
11606	common_voice_en_21960734	four
11607	common_voice_en_22198587	yes
11608	common_voice_en_22198588	one
11609	common_voice_en_22198590	four
11610	common_voice_en_22198605	three
11611	common_voice_en_22198608	two
11612	common_voice_en_22079943	no
11613	common_voice_en_22079948	four
11614	common_voice_en_22079983	yes
11615	common_voice_en_22079984	one
11616	common_voice_en_22079986	two
11617	common_voice_en_22190165	one
11618	common_voice_en_22190174	yes
11619	common_voice_en_22190214	three
11620	common_voice_en_22190222	no
11621	common_voice_en_22067896	four
11622	common_voice_en_22067903	two
11623	common_voice_en_22067941	yes
11624	common_voice_en_22189505	one
11625	common_voice_en_22189510	four
11626	common_voice_en_22189521	no
11627	common_voice_en_22189522	yes
11628	common_voice_en_22205030	three
11629	common_voice_en_22205031	yes
11630	common_voice_en_22205037	two
11631	common_voice_en_22205042	one
11632	common_voice_en_22037109	no
11633	common_voice_en_22037168	two
11634	common_voice_en_22037171	yes
11635	common_voice_en_22037173	four
11636	common_voice_en_22037174	one
11637	common_voice_en_22233293	one
11638	common_voice_en_22233325	three
11639	common_voice_en_22233326	four
11640	common_voice_en_22233328	yes
11641	common_voice_en_22172731	three
11642	common_voice_en_22172735	no
11643	common_voice_en_22172744	two
11644	common_voice_en_22172763	yes
11645	common_voice_en_22172764	four
11646	common_voice_en_22090359	three
11647	common_voice_en_22090361	yes
11648	common_voice_en_22090430	two
11649	common_voice_en_22090432	one
11650	common_voice_en_22090434	four
11651	common_voice_en_22090439	no
11652	common_voice_en_22190976	one
11653	common_voice_en_22190980	four
11654	common_voice_en_22191031	three
11655	common_voice_en_22191033	yes
11656	common_voice_en_22147985	two
11657	common_voice_en_22147986	four
11658	common_voice_en_22147989	no
11659	common_voice_en_22148202	yes
11660	common_voice_en_21935861	four
11661	common_voice_en_21935862	two
11662	common_voice_en_21935864	yes
11663	common_voice_en_21935865	one
11664	common_voice_en_22029508	four
11665	common_voice_en_22029516	no
11666	common_voice_en_22029569	yes
11667	common_voice_en_22029896	two
11668	common_voice_en_21955729	one
11669	common_voice_en_21955730	yes
11670	common_voice_en_21955731	four
11671	common_voice_en_22182601	no
11672	common_voice_en_22182604	yes
11673	common_voice_en_22182625	three
11674	common_voice_en_22182627	one
11675	common_voice_en_22182628	four
11676	common_voice_en_22248122	three
11677	common_voice_en_22248124	one
11678	common_voice_en_22248125	two
11679	common_voice_en_22248127	four
11680	common_voice_en_22248398	yes
11681	common_voice_en_22248402	no
11682	common_voice_en_21940487	no
11683	common_voice_en_21940544	four
11684	common_voice_en_21940545	yes
11685	common_voice_en_21940547	two
11686	common_voice_en_22076991	two
11687	common_voice_en_22076999	no
11688	common_voice_en_22077022	four
11689	common_voice_en_22077035	yes
11690	common_voice_en_22077090	one
11691	common_voice_en_21942963	no
11692	common_voice_en_21942964	two
11693	common_voice_en_21942973	yes
11694	common_voice_en_21942974	four
11695	common_voice_en_21942975	three
11696	common_voice_en_21942976	one
11697	common_voice_en_22088181	yes
11698	common_voice_en_22088184	two
11699	common_voice_en_22088185	one
11700	common_voice_en_22088186	three
11701	common_voice_en_22216742	no
11702	common_voice_en_22216743	one
11703	common_voice_en_22216762	four
11704	common_voice_en_22021906	two
11705	common_voice_en_22021962	yes
11706	common_voice_en_22021963	no
11707	common_voice_en_22021966	three
11708	common_voice_en_22047777	four
11709	common_voice_en_22047778	no
11710	common_voice_en_22047829	one
11711	common_voice_en_22047830	yes
11712	common_voice_en_21920948	four
11713	common_voice_en_21920950	no
11714	common_voice_en_21920951	three
11715	common_voice_en_21920962	one
11716	common_voice_en_21920963	yes
11717	common_voice_en_22213328	one
11718	common_voice_en_22213331	no
11719	common_voice_en_22213340	three
11720	common_voice_en_22247648	two
11721	common_voice_en_22247682	four
11722	common_voice_en_22247684	one
11723	common_voice_en_22247687	no
11724	common_voice_en_22005819	two
11725	common_voice_en_22005822	four
11726	common_voice_en_22005823	yes
11727	common_voice_en_22005846	one
11728	common_voice_en_22005856	no
11729	common_voice_en_22215965	yes
11730	common_voice_en_22215970	three
11731	common_voice_en_22215971	no
11732	common_voice_en_22216031	two
11733	common_voice_en_21998119	four
11734	common_voice_en_21998120	three
11735	common_voice_en_21998123	one
11736	common_voice_en_21994792	no
11737	common_voice_en_21994834	one
11738	common_voice_en_21994840	three
11739	common_voice_en_22231043	two
11740	common_voice_en_22231046	yes
11741	common_voice_en_22231065	one
11742	common_voice_en_22231067	three
11743	common_voice_en_22231068	no
11744	common_voice_en_22140838	no
11745	common_voice_en_22140840	two
11746	common_voice_en_22140846	one
11747	common_voice_en_22102633	four
11748	common_voice_en_22102634	one
11749	common_voice_en_22102635	three
11750	common_voice_en_22102636	yes
11751	common_voice_en_22102653	no
11752	common_voice_en_22081277	two
11753	common_voice_en_22083238	yes
11754	common_voice_en_22083248	three
11755	common_voice_en_22148252	yes
11756	common_voice_en_22148255	three
11757	common_voice_en_22148260	four
11758	common_voice_en_22148261	two
11759	common_voice_en_22148263	one
11760	common_voice_en_22143552	no
11761	common_voice_en_22143554	four
11762	common_voice_en_22143555	two
11763	common_voice_en_22143631	yes
11764	common_voice_en_22124075	yes
11765	common_voice_en_22124078	one
11766	common_voice_en_22124154	no
11767	common_voice_en_22124158	three
11768	common_voice_en_22124163	four
11769	common_voice_en_22212966	one
11770	common_voice_en_22212967	no
11771	common_voice_en_22212976	yes
11772	common_voice_en_22212977	three
11773	common_voice_en_22212978	four
11774	common_voice_en_22212980	two
11775	common_voice_en_21954214	four
11776	common_voice_en_21954215	two
11777	common_voice_en_21954218	one
11778	common_voice_en_22250448	three
11779	common_voice_en_22250449	no
11780	common_voice_en_22250479	yes
11781	common_voice_en_22017418	four
11782	common_voice_en_22017421	two
11783	common_voice_en_22017460	yes
11784	common_voice_en_22229579	no
11785	common_voice_en_22229597	one
11786	common_voice_en_22229598	three
11787	common_voice_en_22229601	two
11788	common_voice_en_22095930	four
11789	common_voice_en_22095938	one
11790	common_voice_en_22095959	three
11791	common_voice_en_22095961	no
11792	common_voice_en_22014867	four
11793	common_voice_en_22014869	three
11794	common_voice_en_22014927	one
11795	common_voice_en_22014928	two
11796	common_voice_en_22014929	yes
11797	common_voice_en_22014931	no
11798	common_voice_en_22220836	two
